Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,CURRENT_AGE,TOTAL_CONDITIONS,TOTAL_ENCOUNTER,ASTHMA_REASON_ENCOUNTER,SYMPTOM_ENCOUNTER,EMERGENCY_ENCOUNTER,URGENT_CARE_ENCOUNTER,ASTHMA_FU_ENCOUNTER,Measurement_avg pm25_2017,Measurement_avg pm25_2018,Measurement_avg pm25_2019,Measurement_avg pm25_2020,Measurement_avg pm25_2021,Measurement_avg pm25_2022,Measurement_avg pm25_2023,Measurement_avg pm25_2024,IS_SEVERE,HIGH_POLLUTION
a8b286a5-1674-3809-dd25-098f7e1d9112,2014-07-27,,999-31-2303,,,,Tamika537,Ziemann98,,,,white,nonhispanic,F,Ashland  Massachusetts  US,756 Hermann Tunnel Suite 77,Scituate,Massachusetts,Plymouth County,25023.0,2066,42.210696932039866,-70.71315376653753,14995.01,50710.68,954302,10.0,7,45,2,8,5.0,8.0,1.0,9.692,8.892000000000001,8.192,7.791999999999999,8.192,7.492,7.391999999999999,6.292,False,False
ee55b31c-100a-6ba3-5c47-94f860a29fe6,2013-08-15,,999-13-5642,,,,Johnie961,Mayer370,,,,white,nonhispanic,M,Tewksbury  Massachusetts  US,907 Brakus Rue,Hingham,Massachusetts,Plymouth County,25023.0,2043,42.19825986529169,-70.90354681037435,23544.32,5529.28,40808,11.0,4,28,5,4,1.0,1.0,4.0,10.112412587412589,9.112412587412589,8.412412587412586,8.012412587412587,8.412412587412586,7.612412587412588,7.412412587412587,6.212412587412588,True,False
9393183f-6be6-e3e1-0cb5-df7b5ac158d3,2014-07-14,,999-35-5385,,,,Mazie442,Rath779,,,,black,nonhispanic,F,Lenox  Massachusetts  US,243 McCullough Neck Unit 26,Braintree,Massachusetts,Norfolk County,25021.0,2184,42.2366521211517,-71.01851240644477,12722.05,6524.54,119386,10.0,7,31,4,4,,3.0,3.0,11.013854166666668,9.713854166666668,9.013854166666668,8.513854166666667,9.013854166666668,8.113854166666666,7.813854166666667,6.613854166666666,False,False
4d0f072a-2a90-6aae-61e9-785762388d20,2016-08-30,,999-62-9852,,,,Lindsey52,Moore224,,,,white,nonhispanic,M,Springfield  Massachusetts  US,346 Price Row,Belmont,Massachusetts,Middlesex County,25017.0,2472,42.35867046190255,-71.17044632655576,14734.55,470.75,106343,8.0,5,23,3,2,,,1.0,11.287642045454543,9.987642045454544,9.187642045454544,8.787642045454545,9.287642045454543,8.487642045454544,8.087642045454546,6.987642045454546,False,True
55cca8cf-f479-a9ca-8152-5e54953505a7,2012-09-16,,999-93-7374,,,,Ralph813,Raynor401,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,1083 Mraz Camp Unit 25,Billerica,Massachusetts,Middlesex County,,0,42.5605386323524,-71.26124507700008,2263.0,25136.09,23372,12.0,4,29,6,5,,2.0,5.0,11.271916666666666,10.071916666666668,9.171916666666666,8.671916666666666,9.371916666666666,8.671916666666666,8.371916666666666,7.671916666666667,True,True
f272c7ff-5a32-0b81-6653-ebc293e0c98d,2018-02-21,,999-99-7486,,,,Kara173,Hamill307,,,,white,nonhispanic,F,Brockton  Massachusetts  US,291 Jacobi Lodge,Plymouth,Massachusetts,Plymouth County,25023.0,2360,41.93361478757687,-70.60567101920182,17615.15,3114.61,86668,6.0,4,23,2,2,1.0,,1.0,9.964285714285714,9.364285714285714,8.564285714285713,8.164285714285715,8.664285714285715,7.9642857142857135,7.864285714285714,6.9642857142857135,False,True
f3dea2e8-0ce5-d3c0-2f9d-2aea9ae9241d,2012-12-02,,999-58-6371,,,,Mika226,Wyman904,,,,white,nonhispanic,F,Dracut  Massachusetts  US,298 Lueilwitz Wynd,Somerville,Massachusetts,Middlesex County,25017.0,2145,42.34750175629956,-71.09755964688382,26035.67,3130.81,39921,11.0,5,38,7,7,2.0,6.0,5.0,12.16278409090909,10.862784090909091,10.16278409090909,9.76278409090909,10.26278409090909,9.362784090909091,8.962784090909091,7.762784090909091,True,True
ec13671e-c993-8647-0d96-491ecfe5d227,2012-02-18,,999-85-6290,,,,Enid644,Kozey370,,,,white,nonhispanic,F,Quincy  Massachusetts  US,311 Sipes Pathway Apt 59,Maynard,Massachusetts,Middlesex County,25017.0,1754,42.47510890579534,-71.45104319040671,21991.79,0.0,176124,12.0,7,30,6,5,2.0,1.0,4.0,10.6875,9.6875,8.7875,8.1875,8.8875,8.3875,8.1875,7.4875,True,True
92fa5fb3-a965-803d-f6d9-9dda725cd640,2012-11-17,,999-72-1060,,,,Peter292,Wunsch504,,,,white,nonhispanic,M,Nice  Provence-Alpes-Cote d'Azur  FR,424 Crooks Light,Bellingham,Massachusetts,Norfolk County,25021.0,2019,42.07266494169066,-71.47408699319827,2030.0,20422.63,5734,12.0,2,30,7,4,,2.0,5.0,10.63090909090909,9.930909090909092,8.930909090909092,8.330909090909092,9.23090909090909,8.430909090909092,8.330909090909092,7.33090909090909,True,True
3211438b-b489-0cae-eb51-2dc67efe6952,2012-09-26,,999-24-9769,,,,Jeraldine574,Moore224,,,,white,hispanic,F,Weymouth  Massachusetts  US,168 Rath Green Unit 83,Westfield,Massachusetts,Hampden County,25013.0,1085,42.15202139254717,-72.77040800338472,20881.82,569.36,689499,12.0,5,34,9,7,,3.0,5.0,10.22734375,9.52734375,8.427343749999999,7.82734375,9.02734375,7.927343749999999,8.02734375,7.52734375,True,True
11f89ec8-a49e-f089-7ace-cd8e2519add7,2015-02-09,,999-99-7421,,,,Shalonda324,Emard19,,,,white,nonhispanic,F,North Westport  Massachusetts  US,271 Kiehn Lane,Westford,Massachusetts,Middlesex County,,0,42.58983915369593,-71.44997425229299,20145.44,1514.22,493720,9.0,3,34,5,5,2.0,1.0,3.0,10.027232142857144,9.027232142857144,8.027232142857143,7.527232142857144,8.227232142857142,7.727232142857143,7.427232142857144,6.927232142857143,True,False
b654765d-c7ee-0357-3a76-51f89c732303,2013-04-04,,999-17-2007,,,,Stephania967,Moore224,,,,white,nonhispanic,F,Chicopee  Massachusetts  US,763 Hodkiewicz Landing,Lanesborough,Massachusetts,Berkshire County,,0,42.51481870845103,-73.25557308949256,18457.67,12866.8,47754,11.0,6,27,2,4,1.0,2.0,1.0,7.570454545454545,7.270454545454545,6.2704545454545455,5.870454545454545,6.370454545454545,5.870454545454545,5.870454545454545,5.970454545454546,False,False
86e8929d-243d-fb22-c080-a91fda5c65b3,2015-12-10,,999-86-9426,,,,Carl856,Daniel959,,,,white,nonhispanic,M,Springfield  Massachusetts  US,592 Hauck Club,Milford,Massachusetts,Worcester County,25027.0,1757,42.14940330779135,-71.50783273530189,21288.92,0.0,136888,8.0,6,30,3,5,1.0,3.0,2.0,10.01575,9.21575,8.21575,7.61575,8.515749999999999,7.71575,7.71575,6.71575,False,False
4dee754a-404c-500a-f460-ced0acafdfa5,2015-08-17,,999-20-3553,,,,Rosetta750,Spinka232,,,,white,nonhispanic,F,Danvers  Massachusetts  US,585 Muller Parade,Boston,Massachusetts,Suffolk County,25025.0,2203,42.32515530831696,-71.07157906692169,16857.06,0.0,111248,9.0,2,26,3,3,1.0,,2.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,False,True
7b7a27bb-eec3-cc97-62dc-ff2457a15798,2013-03-20,,999-50-2663,,,,Johna806,Hammes673,,,,white,nonhispanic,F,Revere  Massachusetts  US,518 Toy Club Apt 65,Lancaster,Massachusetts,Worcester County,,0,42.50131825861383,-71.63944854039494,34972.61,3491.35,132269,11.0,6,41,10,8,3.0,2.0,6.0,11.08589876033058,10.285898760330578,9.285898760330578,8.785898760330578,9.385898760330578,8.885898760330578,8.785898760330578,8.285898760330578,True,True
514b8ebb-84fe-485c-e49a-9cba5386f7bc,2012-04-06,,999-98-1024,,,,Jaime666,Abeyta738,,,,white,hispanic,M,La Paz  Baja California  MX,482 Dach Light,Peabody,Massachusetts,Essex County,25009.0,1940,42.57730161220321,-71.07175307850868,21165.4,301.13,85240,12.0,5,21,4,2,1.0,,3.0,10.45,9.35,8.55,8.05,8.85,8.15,7.75,6.75,False,False
c51e70cc-6d9d-5abb-ec04-67610be170be,2012-02-12,,999-19-2627,,,,Laurence43,Schamberger479,,,,white,nonhispanic,M,Sharon  Massachusetts  US,255 Homenick Flat,North Andover,Massachusetts,Essex County,,0,42.6314329214734,-71.07128640705923,2653.79,33091.66,15792,12.0,6,30,5,3,1.0,4.0,3.0,11.474733302411874,10.374733302411874,9.474733302411874,9.074733302411872,9.974733302411874,9.274733302411876,8.874733302411874,7.974733302411874,True,True
f4aaecc4-b29a-0691-6b48-68c8606c83a5,2015-12-18,,999-46-9009,,,,Courtney281,Luettgen772,,,,black,nonhispanic,M,Franklin  Massachusetts  US,397 Moen Parade,Boston,Massachusetts,Suffolk County,25025.0,2118,42.30680909890963,-71.12124465623594,3150.0,20788.18,10003,8.0,5,36,5,6,3.0,1.0,3.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,True,True
f113fc2c-09d9-8920-5c90-c7c0a0b0f9bf,2015-03-19,,999-32-6588,,,,Dinah304,Lowe577,,,,asian,nonhispanic,F,Swampscott  Massachusetts  US,922 Hoppe Avenue,Walpole,Massachusetts,Norfolk County,25021.0,2081,42.12233726115481,-71.22737593253257,15609.78,3648.0,57372,9.0,5,37,6,5,1.0,3.0,4.0,11.6453125,10.545312499999998,9.6453125,9.045312499999998,9.8453125,9.045312499999998,8.845312499999999,7.645312499999999,True,True
81a8df76-6e1c-ef53-19d5-b9c76af9ef62,2012-01-16,,999-32-3177,,,,Elton404,Schuster709,,,,white,nonhispanic,M,Amherst Center  Massachusetts  US,289 Torphy Path Unit 7,Concord,Massachusetts,Middlesex County,,0,42.46119916849762,-71.4020260922575,40078.16,14115.56,810458,12.0,7,39,7,5,4.0,2.0,4.0,11.30625,10.20625,9.30625,8.806249999999999,9.40625,8.806249999999999,8.60625,7.90625,True,True
6db8c9f5-1fe5-5de5-7ed7-6a5b49a49883,2013-07-29,,999-41-8702,,,,Myrtice99,Powlowski563,,,,white,nonhispanic,F,Quincy  Massachusetts  US,192 Christiansen Fort,Andover,Massachusetts,Essex County,25009.0,1810,42.61159096658964,-71.14068413958042,12586.46,9381.11,31634,11.0,4,35,10,6,1.0,2.0,8.0,11.725,10.525,9.625,9.225,10.025,9.425,9.025,8.125,True,True
8ef48a42-8617-0fa6-8b5f-f30c1f0ccec2,2018-06-16,,999-71-1439,,,,Francis500,Huels583,,,,white,nonhispanic,M,Mashpee  Massachusetts  US,380 Gleichner Quay Unit 14,Canton,Massachusetts,Norfolk County,,0,42.16354903510712,-71.16037080035944,15211.46,0.0,45796,6.0,8,29,3,7,1.0,1.0,1.0,11.3875,10.0875,9.2875,8.7875,9.3875,8.5875,8.2875,6.9875,False,True
c5928c7b-5ca7-2dd6-dde8-77d5c493f033,2013-07-13,,999-18-3498,,,,Tequila897,Anderson154,,,,asian,nonhispanic,F,Haiphong  Kiến An  VN,896 Gleason Grove,Belmont,Massachusetts,Middlesex County,25017.0,2478,42.36118407571769,-71.22020462261442,15346.59,11085.58,164716,11.0,5,32,4,8,,3.0,3.0,11.287642045454543,9.987642045454544,9.187642045454544,8.787642045454545,9.287642045454543,8.487642045454544,8.087642045454546,6.987642045454546,False,True
5d97a419-8c58-219b-1fff-7a6d56f8c5ef,2015-10-08,,999-36-1279,,,,Mayte822,Morales679,,,,white,hispanic,F,Port-au-Prince  Haiti  HT,768 Shields Ville Unit 50,Topsfield,Massachusetts,Essex County,25009.0,1983,42.61635657167255,-70.97357337136181,23503.73,0.0,114303,9.0,4,25,1,5,2.0,,,8.899999999999999,7.899999999999999,7.2,6.7,7.6,6.999999999999999,6.6000000000000005,5.6,False,False
ba11d393-eda1-abe3-ab69-badef8ad01b4,2014-04-08,,999-60-4867,,,,Dean966,Crooks415,,,,white,nonhispanic,M,Southwick  Massachusetts  US,562 Price Trail Unit 76,Boston,Massachusetts,Suffolk County,25025.0,2116,42.36692059942583,-71.05847883608273,14977.56,12264.05,156298,10.0,5,33,3,6,,5.0,2.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,False,True
e7aef739-364b-e834-85b2-5d6f7c5eb738,2011-11-27,,999-49-5303,,,,Hayley136,Collins926,,,,white,nonhispanic,F,Newton  Massachusetts  US,214 Stiedemann Annex Suite 70,Billerica,Massachusetts,Middlesex County,,0,42.57942574014539,-71.26935506970904,34833.23,8051.66,120877,12.0,5,43,9,9,2.0,4.0,5.0,11.271916666666666,10.071916666666668,9.171916666666666,8.671916666666666,9.371916666666666,8.671916666666666,8.371916666666666,7.671916666666667,True,True
91fe2112-a227-973f-180d-2b5f74b0c4f4,2017-04-30,,999-74-5848,,,,Della552,Kshlerin58,,,,asian,nonhispanic,F,Sudbury  Massachusetts  US,551 Brekke Wynd Apt 94,Wakefield,Massachusetts,Middlesex County,25017.0,1880,42.50121784357364,-71.11011504180094,17475.48,525.46,860373,7.0,4,23,2,5,,1.0,1.0,10.930142857142856,9.630142857142856,8.830142857142857,8.430142857142856,9.130142857142856,8.330142857142857,7.930142857142856,6.930142857142857,False,True
9fa7c706-7b2d-f838-384d-33c370bb2be3,2015-07-19,,999-21-4401,,,,Trevor374,Stoltenberg489,,,,white,nonhispanic,M,North Scituate  Massachusetts  US,724 Muller Parade,Lawrence,Massachusetts,Essex County,25009.0,1843,42.75653509021521,-71.19049932563242,2940.99,29771.93,5349,9.0,5,37,4,9,1.0,3.0,2.0,10.493501082251084,9.393501082251085,8.493501082251083,7.993501082251082,8.893501082251083,8.293501082251083,7.893501082251082,7.093501082251082,False,True
61b11ebf-b7c1-0bb8-2ded-c5405bd62015,2013-11-01,,999-70-2754,,,,Dyan186,Purdy2,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,108 Little Path,Hingham,Massachusetts,Plymouth County,25023.0,2043,42.18293009796238,-70.83613175127824,3600.0,22913.97,21894,11.0,6,34,3,7,2.0,2.0,2.0,10.112412587412589,9.112412587412589,8.412412587412586,8.012412587412587,8.412412587412586,7.612412587412588,7.412412587412587,6.212412587412588,False,False
fa25c1b6-a7ca-57db-5fc3-58bd49da090a,2015-03-23,,999-93-1482,,,,Ferdinand55,Rempel203,,,,white,nonhispanic,M,West Concord  Massachusetts  US,818 Will Path,Plymouth,Massachusetts,Plymouth County,25023.0,2360,41.83347199604561,-70.66587949540019,23442.07,10.31,43061,9.0,10,37,7,6,2.0,2.0,5.0,9.964285714285714,9.364285714285714,8.564285714285713,8.164285714285715,8.664285714285715,7.9642857142857135,7.864285714285714,6.9642857142857135,True,True
8a6cbba2-ad5c-4235-a7a3-3995418efe03,2012-01-04,,999-69-8331,,,,Carla633,Mejía318,,,,white,hispanic,F,San Salvador  El Salvador  SV,343 Dickens Rue Unit 82,Longmeadow,Massachusetts,Hampden County,25013.0,1106,42.00547351375073,-72.54880941537533,30047.53,2069.13,180978,12.0,8,34,3,6,1.0,4.0,2.0,9.83125,9.03125,7.73125,7.1312500000000005,8.53125,7.23125,7.23125,6.73125,False,False
386d0dfc-51e7-0cdf-b5a9-33eac20783e4,2014-05-18,,999-80-1895,,,,Solomon675,Hilll811,,,,white,nonhispanic,M,Shutesbury  Massachusetts  US,1084 Cole Ramp Unit 60,Mendon,Massachusetts,Worcester County,,0,42.099984200554125,-71.57319025146218,10970.13,5284.12,70425,10.0,5,26,3,6,,,2.0,9.4225,8.7225,7.722499999999999,7.222499999999999,8.122499999999999,7.222499999999999,7.222499999999999,6.2225,False,False
7cc9fc91-378d-2044-83c9-0bd46bf1fd13,2011-11-29,,999-54-8428,,,,Wilda367,Ryan260,,,,white,nonhispanic,F,Lunenburg  Massachusetts  US,801 Hilll Trail Apt 48,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.39336293068891,-71.5959656766313,15296.77,7256.53,153549,12.0,4,25,4,2,3.0,,3.0,10.770652173913044,9.770652173913044,8.870652173913044,8.270652173913044,9.070652173913045,8.470652173913043,8.270652173913044,7.570652173913043,False,True
66ec9124-7f3f-ecdf-a52b-6ce2188ec4a5,2014-08-12,,999-20-6258,,,,Louanne686,Douglas31,,,,white,nonhispanic,F,Melrose  Massachusetts  US,1091 Murray Path Apt 99,Wayland,Massachusetts,Middlesex County,,0,42.33220295467805,-71.32558562185335,2830.0,16599.59,24842,10.0,4,34,3,3,1.0,3.0,1.0,10.650909090909092,9.55090909090909,8.650909090909092,8.150909090909092,8.850909090909092,8.150909090909092,7.95090909090909,7.050909090909091,False,True
f15683c0-d684-2a1b-bdfc-66ab64bfced1,2015-08-08,,999-71-2313,,,,Walker122,Spinka232,,,,white,nonhispanic,M,Andover  Massachusetts  US,865 Jacobson Ranch Unit 2,Milton,Massachusetts,Norfolk County,25021.0,2186,42.22017865481829,-71.12969239281313,20583.61,32429.73,990714,9.0,5,36,4,5,1.0,3.0,3.0,10.895454545454545,9.595454545454544,8.795454545454547,8.395454545454545,8.895454545454545,7.995454545454545,7.695454545454544,6.295454545454545,False,False
541055fc-ce8b-bd34-cc72-05e788a5a395,2017-10-03,,999-71-2542,,,,Dinorah501,Brekke496,,,,white,nonhispanic,F,East Longmeadow  Massachusetts  US,441 Daugherty Boulevard,Sharon,Massachusetts,Norfolk County,25021.0,2067,42.1440893159558,-71.19092854951614,10810.2,10097.57,877546,7.0,7,32,3,7,2.0,2.0,2.0,11.38108552631579,10.181085526315789,9.281085526315788,8.781085526315788,9.48108552631579,8.681085526315789,8.38108552631579,7.281085526315789,False,True
9c852aa3-f65a-5860-001c-a13329d2270e,2013-08-26,,999-38-4726,,,,Shane235,Schinner682,,,,asian,nonhispanic,F,Avon  Massachusetts  US,1001 Jacobi Vale Unit 61,Fall River,Massachusetts,Bristol County,25005.0,2721,41.71731244608388,-71.16685701910137,21604.2,560.24,81871,11.0,3,26,1,4,2.0,1.0,,9.097012987012986,8.497012987012987,7.597012987012987,7.097012987012987,7.797012987012986,6.797012987012987,6.797012987012987,5.897012987012987,False,False
9f1b4490-367e-bb9a-1f11-a528afc9fbb8,2013-10-14,,999-85-9925,,,,Cathi439,Lynch190,,,,white,nonhispanic,F,West Springfield  Massachusetts  US,1018 Langosh Terrace,Quincy,Massachusetts,Norfolk County,25021.0,2169,42.237476942607465,-70.97113141080395,5717.42,38472.43,19905,11.0,7,48,5,7,3.0,10.0,3.0,11.992534090909093,10.69253409090909,9.892534090909091,9.492534090909093,10.09253409090909,9.09253409090909,8.79253409090909,7.492534090909091,True,True
5b41d450-b077-41f7-a71a-cd93028c03a8,2012-09-05,,999-24-1131,,,,Merlene950,Jakubowski832,,,,asian,nonhispanic,F,Osaka  Osaka  JP,1035 Wintheiser Bay Apt 83,Cambridge,Massachusetts,Middlesex County,25017.0,2141,42.39234794762002,-71.13266448048992,31018.3,7397.61,56116,12.0,6,39,4,11,3.0,4.0,3.0,11.258359375,9.958359375,9.158359375,8.758359375,9.358359375,8.358359375000001,8.058359375,6.758359375,False,True
fd69d138-da5a-46c4-8da2-afdfb10ff9c9,2015-12-18,,999-88-9283,,,,Walter473,Ledner144,,,,white,nonhispanic,M,Boston  Massachusetts  US,297 Kunze Haven,Springfield,Massachusetts,Hampden County,25013.0,1107,42.05513885502641,-72.59958361161029,1600.0,14398.74,12123,8.0,3,24,4,3,,,2.0,10.908357771260995,10.008357771260998,8.708357771260998,8.108357771260998,9.608357771260998,8.308357771260997,8.308357771260997,7.708357771260997,False,True
7cfb2899-8dc4-ab7c-8dd0-8ac758d555d8,2013-10-06,,999-46-3947,,,,Marcelino726,Bartoletti50,,,,white,nonhispanic,M,Attleboro  Massachusetts  US,851 Rau Dam Apt 88,Hingham,Massachusetts,Plymouth County,25023.0,2043,42.27018635692541,-70.85028349711594,15011.27,7814.39,192177,11.0,3,35,4,7,2.0,3.0,2.0,10.112412587412589,9.112412587412589,8.412412587412586,8.012412587412587,8.412412587412586,7.612412587412588,7.412412587412587,6.212412587412588,False,False
4f218f2b-f4e9-a8a2-c326-3138764b17a7,2013-12-07,,999-27-9670,,,,Saundra460,Gorczany269,,,,white,nonhispanic,F,Taunton  Massachusetts  US,312 Von Crossroad,Milford,Massachusetts,Worcester County,25027.0,1757,42.13000129882168,-71.51731846692684,16066.86,502.88,131003,10.0,3,31,8,3,1.0,,6.0,10.01575,9.21575,8.21575,7.61575,8.515749999999999,7.71575,7.71575,6.71575,True,False
f85132b6-6041-2dc8-13cd-a928d1597da2,2016-11-08,,999-72-4141,,,,Geoffrey157,Feest103,,,,white,nonhispanic,M,Rowley  Massachusetts  US,282 Barton Row,Sharon,Massachusetts,Norfolk County,25021.0,2067,42.08972742721779,-71.15800876040798,18179.57,21460.65,62070,8.0,5,36,9,5,3.0,1.0,6.0,11.38108552631579,10.181085526315789,9.281085526315788,8.781085526315788,9.48108552631579,8.681085526315789,8.38108552631579,7.281085526315789,True,True
a1e2eb44-eef7-0488-9b49-1450a65c8153,2015-01-10,,999-41-1261,,,,Logan497,Green467,,,,white,nonhispanic,M,Somerset  Massachusetts  US,567 Bartell Ville,Somerset,Massachusetts,Bristol County,25005.0,2726,41.77267389855455,-71.20284644964259,13186.38,8597.61,43324,9.0,2,35,6,3,4.0,,4.0,10.221,9.621,8.721,8.221,8.921,8.021,7.921,7.121,True,True
cf675a56-05e2-0a56-21f2-b879fcd25778,2014-12-27,,999-73-3344,,,,Dagny669,Howell947,,,,asian,nonhispanic,F,Rockport  Massachusetts  US,216 Wolff Bridge Suite 48,Woburn,Massachusetts,Middlesex County,25017.0,1801,42.45083581369416,-71.13592343671411,32781.23,7654.91,188685,9.0,7,33,1,4,4.0,2.0,,10.1,8.8,7.999999999999999,7.499999999999999,8.2,7.399999999999999,6.999999999999999,6.1,False,False
76c28d00-7a47-7850-b686-999c915b4ec1,2017-08-22,,999-61-3839,,,,Dorian295,Klocko335,,,,white,nonhispanic,F,West Newbury  Massachusetts  US,835 Von Light,North Andover,Massachusetts,Essex County,,0,42.64128157707018,-71.08769359348386,16813.98,4303.08,134376,7.0,4,27,4,6,,,3.0,11.474733302411874,10.374733302411874,9.474733302411874,9.074733302411872,9.974733302411874,9.274733302411876,8.874733302411874,7.974733302411874,False,True
719f0a65-52f9-c865-5640-90065ce6cbd2,2013-03-20,,999-92-8893,,,,Leland44,Boehm581,,,,white,nonhispanic,M,Whitman  Massachusetts  US,787 Gleason Extension,Medway,Massachusetts,Norfolk County,,0,42.114076489013385,-71.46044657751537,22595.81,3553.19,199676,11.0,4,32,4,5,,4.0,2.0,10.065909090909091,9.165909090909093,8.26590909090909,7.665909090909091,8.565909090909091,7.765909090909091,7.665909090909091,6.665909090909091,False,False
17500242-fd8e-49eb-c619-4e2c5fcc66d7,2015-10-05,,999-45-9751,,,,Maria750,Jast432,,,,black,nonhispanic,M,Charlton  Massachusetts  US,978 Mante Esplanade Apt 53,Boston,Massachusetts,Suffolk County,25025.0,2130,42.37510420831918,-71.09519287405317,2092.58,13465.75,5604,9.0,4,27,5,3,,,3.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,True,True
8cc8ef2b-99ff-f0bd-b161-d5b4f0f8b982,2017-04-16,,999-69-5082,,,,Patrick786,Keeling57,,,,white,nonhispanic,M,Medfield  Massachusetts  US,1081 Ernser Trailer Apt 76,Boston,Massachusetts,Suffolk County,25025.0,2135,42.38975837720009,-71.09749860985903,14934.05,115.34,503116,7.0,4,21,2,4,,1.0,1.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,False,True
37ce66a7-2f47-24a0-c8e3-309b9cdf790b,2016-06-06,,999-77-2126,,,,Tatum703,Champlin946,,,,white,nonhispanic,F,Lawrence  Massachusetts  US,699 Rowe Bridge Suite 87,Middleborough,Massachusetts,Plymouth County,,0,41.88411618136888,-70.83498104511742,21455.58,3720.44,106862,8.0,6,31,3,6,2.0,2.0,2.0,9.165401785714286,8.265401785714285,7.365401785714286,6.965401785714286,7.565401785714285,6.765401785714286,6.565401785714286,5.665401785714286,False,False
e9d5d017-c7d0-7ef8-a2bc-282cbbdf1356,2013-02-05,,999-73-7153,,,,Lucrecia714,Ritchie586,,,,white,nonhispanic,F,Revere  Massachusetts  US,838 Bins Haven Unit 71,Mattapoisett,Massachusetts,Plymouth County,,0,41.704419329764754,-70.78856963705705,30040.65,6637.27,156404,11.0,3,38,7,8,2.0,1.0,5.0,8.928068181818182,8.628068181818183,7.728068181818182,7.328068181818182,7.828068181818182,7.028068181818182,7.128068181818182,6.128068181818182,True,False
1ea6b87e-c4aa-9037-9308-e9688cb7a279,2012-03-08,,999-41-2450,,,,Evonne919,Herzog843,,,,white,nonhispanic,F,Kraków  Lesser Poland  PL,520 Nitzsche Park,Easton,Massachusetts,Bristol County,,0,42.01708105935855,-71.15707639575494,19996.62,15381.03,501045,12.0,6,37,6,9,2.0,5.0,4.0,10.8875,9.6875,8.7875,8.2875,8.987499999999999,8.1875,7.987499999999999,6.887499999999999,True,True
95b31cb8-4b71-40cb-e617-da45c6591945,2017-05-30,,999-28-3227,,,,Nicole384,Schmitt836,,,,white,nonhispanic,F,West Concord  Massachusetts  US,720 Strosin Green Suite 65,Fall River,Massachusetts,Bristol County,25005.0,2790,41.566047621917,-71.03641949519123,15870.93,393.87,57153,7.0,7,25,3,3,1.0,1.0,2.0,9.097012987012986,8.497012987012987,7.597012987012987,7.097012987012987,7.797012987012986,6.797012987012987,6.797012987012987,5.897012987012987,False,False
af91dccd-89f9-59d9-97f6-07c101599725,2018-02-12,,999-22-9990,,,,Elias404,Ferry570,,,,white,nonhispanic,M,Northborough  Massachusetts  US,777 Terry Walk Apt 99,Leominster,Massachusetts,Worcester County,25027.0,1420,42.48940660335433,-71.72288369826171,2750.0,14146.65,17330,6.0,4,28,2,6,,4.0,1.0,9.25,8.55,7.65,7.050000000000001,7.550000000000001,7.15,7.050000000000001,6.65,False,False
a35099c7-3bd5-919c-ed31-ca60b4f04c1b,2018-05-19,,999-11-9748,,,,Treasa448,Treutel973,,,,white,nonhispanic,F,Weston  Massachusetts  US,819 Wolff Crossroad,Freetown,Massachusetts,Bristol County,,0,41.8272986274576,-71.0019661855821,10718.31,8493.14,143941,6.0,4,22,1,4,1.0,1.0,,8.5125,7.812500000000001,6.9125000000000005,6.5125,7.1125,6.2125,6.1125,5.2125,False,False
ae09cae3-f2e0-0491-4e3a-76150721b0ab,2015-06-14,,999-79-6776,,,,Kurtis994,Lynch190,,,,white,nonhispanic,M,Grafton  Massachusetts  US,412 Veum Forge,Lowell,Massachusetts,Middlesex County,25017.0,1851,42.70521573173621,-71.29092831883361,29953.88,0.0,100274,9.0,7,39,4,8,1.0,3.0,3.0,10.687624950806768,9.587624950806768,8.587624950806768,8.187624950806768,8.887624950806769,8.28762495080677,7.987624950806769,7.387624950806769,False,True
f8719fa0-5964-5b4c-4a1d-8b9422859214,2015-12-11,,999-84-2324,,,,Cole117,Walsh511,,,,white,nonhispanic,M,Agawam  Massachusetts  US,529 Herman Forge Apt 97,Plympton,Massachusetts,Plymouth County,,0,41.96315335021977,-70.85266291622405,26510.56,6502.91,101882,8.0,5,38,7,4,3.0,3.0,5.0,11.221875,10.421875,9.621875,9.121875,9.721875,8.921875,8.821874999999999,7.821874999999999,True,True
